code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
300456.SZ,赛微电子,1715620.366,405407.5332,241,205727463.6,惯性导航产品、卫星导航产品,电子设备及加工、卫星制造及应用,北京赛微电子股份有限公司以半导体业务为核心，面向物联网与人工智能时代，一方面重点发展MEMS工艺开发与晶圆制造业务，一方面积极布局GaN材料与器件业务，致力于成为一家立足本土、国际化发展的知名半导体科技企业集团。公司目前的主要产品及业务包括MEMS芯片的工艺开发及晶圆制造、GaN外延材料生长与器件设计，下游应用领域包括通信、生物医疗、工业汽车、消费电子等。公司业务遍及全球，服务客户包括全球DNA/RNA测序仪巨头、光刻机巨头、网络通信和应用巨头以及工业和消费细分行业的领先企业等。
600481.SH,双良节能,1596217.358,367873.4379,241,310129032.9,双良BFK系列柜式空调机组、双良FP系列风机盘管机组、双良H型蒸汽双效型溴化锂吸收式冷水机组、双良H型直燃型溴化锂吸收式冷（热）水机组、双良ZK系列组合式空调机组、双良苯胺、双良苯乙烯、双良风冷热泵机组、双良排热利用型溴化锂吸收式冷（热）水机组、双良热水二段型溴化锂吸收式冷水机组、双良水冷螺杆式冷水机组、双良溴化锂吸收式热泵机组、双良蒸汽单效型溴化锂吸收式冷水机组,风泵机械、有机化工原料,双良节能系统股份有限公司的主营业务包括余热利用溴化锂制冷机/热泵产品、电制冷/电热泵系统、烟气余热回收系统、空冷系统、换热器、工业及民用建筑能源管理系统、多晶硅还原炉和大尺寸单晶硅片等。公司是中国最大的溴化锂制冷机、热泵和空冷器生产商和集成商，具有国际领先的产品技术和制造能力，并且产品之间能够相互结合形成综合技术方案。公司的多晶硅还原炉的市场份额稳居国内第一，第二代40对棒还原炉是目前国内的主导炉型，制造的世界上最大炉型的还原炉已经交货并调试运行，大尺寸硅片的一期投资规模达20GW。公司围绕核心工艺包开发各类产品和系统，综合其他能源管理的手段，拓展EPC工程总承包、合同能源管理项目，提升工业余热利用、公共建筑节能、供热工程、智能运维和光伏新能源等市场的竞争力。
300236.SZ,上海新阳,1321992.292,301173.6157,241,104116259.9,SYM-ACI系列全自动化学浸泡线、SYM-HEP系列高效节能自动电镀线、SYM-SSD系列高压水喷淋设备、SYM-SSP系列高速电镀线、电镀化学品SYT系列、化学镀镍化学品SYC系列、晶圆制程高纯化学品SYS系列、去毛刺溶液SYD系列,变电设备、化工机械、其他化学品,公司是以技术为主导，立足于自主创新的高新技术企业，专业从事半导体行业所需电子化学品及配套设备的研发设计、生产制造和销售服务，致力于为用户提供化学材料、配套设备、应用工艺和现场服务一体化的整体解决方案。公司已荣获上海市高新技术企业、上海市外商投资先进技术企业、上海市重合同守信用AAA级企业等多项荣誉以及中国半导体创新产品和技术奖、上海市高新技术成果转化项目等多个奖项。获得了ISO9001、ISO14001、OHSAS18001以及安全生产许可证、危险化学品经营许可证等多项管理认证。
600586.SH,金晶科技,1300471.197,514672.3773,241,1307491835,纯碱、金晶科技超白玻璃、金晶科技纯碱、金晶科技镀膜玻璃、金晶科技多功能夹层玻璃、金晶科技防弹防暴玻璃、金晶科技浮法玻璃、金晶科技夹层玻璃、金晶科技冷加工玻璃、金晶科技平弯玻璃、金晶科技平弯钢化玻璃、金晶科技汽车玻璃、金晶科技热弯玻璃、金晶科技丝网印刷玻璃、金晶科技中空玻璃、小苏打,玻璃、车身及外观设备、无机化工原料,公司是以玻璃、纯碱及其延伸产品的开发、生产、加工、经营为主业，进军太阳能新材料、节能新材料领域的大型集团公司，是国家高新技术企业，中国新材料基地骨干企业。公司主要生产超白玻璃、离线镀膜玻璃、在线镀膜玻璃、阳光膜玻璃，颜色玻璃、防火玻璃、汽车玻璃、低盐重质玻璃纯碱、轻质纯碱、小苏打及小苏打洗涤剂等产品，主要为建筑、汽车、太阳能、工业品等细分市场提供绿色、环保、节能、安全等差异化产品及服务。金晶依托浮法和LOW_E玻璃优势，大力发展下游加工业务，产品远销欧美、日韩、东南亚、澳洲、中东等上百个国家和地区。
300655.SZ,晶瑞电材,1291778.498,643648.044,241,200996573.6,超净高纯试剂、功能性材料、光刻胶、锂电池粘结剂、食品级消毒剂过氧乙酸,有机化工原料,苏州晶瑞化学股份有限公司(SCCC)2001.11.29注册成立，位于苏州市吴中经济开发区澄湖东路，是一家生产销售微电子业用超纯化学材料和其他精细化工产品的上市企业。品种包括氢氟酸、过氧化氢、氨水、盐酸、硫酸、硝酸、异丙醇、冰醋酸、混合酸(硅腐蚀液、铝腐蚀液、铬腐蚀液、BOE、金蚀刻液)氢氧化钾、氢氧化钠、配套试剂等。目前主要产品的纯度为，单项金属杂质含量小于0.1ppb。产品广泛应用于超大规模集成电路、LED、TFT-LCD面板制造过程、太阳能硅片的蚀刻与清洗。
688233.SH,神工股份,1131318.838,236103.7715,241,218442472.5,硅棒、硅环、硅盘、硅筒,半导体材料,公司是国内领先的半导体级单晶硅材料供应商，主营业务为半导体级单晶硅材料的研发、生产和销售。公司核心产品为大尺寸高纯度半导体级单晶硅材料，目前主要应用于加工制成半导体级单晶硅部件，是晶圆制造刻蚀环节所必需的核心耗材。公司生产的半导体级单晶硅材料纯度达到11个9，量产尺寸最大可达19英寸，产品质量核心指标达到国际先进水平，可满足7nm先进制程芯片制造刻蚀环节对硅材料的工艺要求。公司核心产品过去几年成功打入国际先进半导体材料供应链体系，并已逐步替代国外同类产品，在刻蚀电极细分领域的市场份额已达13%-15%，广泛应用于国际知名半导体厂商的生产流程。经过多年的发展，公司在半导体级单晶硅材料领域已建立起完整的研发、生产和销售体系，公司产品主要销往日本、韩国、美国等国家和地区。凭借先进的生产制造技术、高效的产品供应体系以及良好的综合管理能力，公司与客户建立了长期稳定的合作关系，市场认可度较高，公司已成功进入国际先进半导体材料产业链体系，形成了一定的品牌优势。
002163.SZ,海南发展,1122479.328,165525.1785,241,104254871.9,三鑫玻璃幕墙、三鑫航空玻璃、三鑫航空幕墙工程施工、三鑫节能门窗、三鑫离线Low-E玻璃、三鑫轻钢结构、三鑫在线Low-E玻璃,建筑钢结构、住宅建筑、装饰材料,公司是一家业务范围涵盖硅砂矿、特玻原片、特种玻璃技术及深加工、幕墙工程、通航机场、光伏工程全面发展的公司，重点发展幕墙工程与通航机场建设、光伏玻璃与光伏工程、特种玻璃技术及深加工三大产业。公司拥有国家级特种玻璃重点实验室、省级特种玻璃研发平台、国家高新技术企业，深圳市高新技术企业，具有建筑幕墙工程设计专业甲级及施工壹级资质、建筑装修装饰工程专业承包一级资质、建筑工程施工总承包三级资质，先后通过了ISO9002质量体系认证、ISO14001:2004环境体系认证、OHSAS18001职业健康体系及中国3C认证、美国IGCC认证、欧盟CE认证、防弹玻璃UL认证等。公司先后荣获“鲁班奖”、“国家优质工程奖”、“詹天佑奖”、“全国工程建筑装饰奖”、“金鹏奖”等百余项奖项。
601619.SH,嘉泽新能,1088851.951,255123.6821,241,751799414.3,风力发电、光伏发电、智能微网发电,半导体太阳能光伏、风电,公司隶属于宁夏嘉泽集团有限公司，是一家致力于绿色能源开发的民营上市发电企业，公司秉承“献人类清洁绿电，还自然碧水蓝天”的发展理念，经过多年发展，形成了集风力、太阳能发电、智能微电网的投资、建设、开发、运营于一体的发展格局。公司主营业务为新能源电力的开发、投资、建设、经营和管理。公司目前主要从事集中式风力、光伏发电的开发运营。公司拥有一支高素质的精英团队，聚集了众多经济、金融、管理、法律等领域的高端人才和长期致力于清洁能源事业、具有风电场运营丰富经验的资深专家。公司深耕风能资源较为丰富的区域市场，已成为宁夏地区规模领先的风力发电企业。
600876.SH,洛阳玻璃,882678.7063,189541.3177,241,264595142.8,超薄玻璃基板、洛阳玻璃超薄玻璃、洛阳玻璃镀膜玻璃、洛阳玻璃防弹玻璃、洛阳玻璃平钢化玻璃、洛阳玻璃弯钢化玻璃、洛阳玻璃弯夹层玻璃、洛阳玻璃中空玻璃,玻璃,洛阳玻璃股份有限公司于1994年在香港联合交易所上市，于1995年在上海证券交易所主板上市，是中国建材集团有限公司体系内唯一的一家“A+H”两地上市公司，是中国建材集团有限公司旗下凯盛科技集团有限公司玻璃新材料“3＋1”战略布局的新能源材料产业平台。公司是国内著名的玻璃生产制造商之一，其前身洛阳玻璃厂是我国“一五”计划期间兴建的156个国家重点项目之一，是我国第一条自主建设的浮法玻璃生产线诞生地。公司历经几十年创新发展，积累了领先的知识体系与工艺经验，拥有多项自主知识产权和核心技术，曾先后获得“国家浮法玻璃质量奖—银质奖”、“金质发明奖”、“全国消费者信得过产品”、“驰名商标”、“国家科学技术进步一等奖”等多项荣誉。公司坚持创新引领推动业务转型升级，走符合行业趋势和企业实际发展之路。2015年，在行业内率先实现了从传统平板玻璃向信息显示玻璃的全面转型，相继成功生产出0.15毫米、0.12毫米极薄浮法电子玻璃，多次刷新浮法工艺技术工业化生产的世界最薄玻璃记录；2018年，又实现了从信息显示玻璃向光伏玻璃的业务转型，研发生产出用于光伏双玻组件的薄型光伏玻璃，最薄产品厚度可达1.6毫米。2022年3月，世界首条日熔化量1200吨的一窑八线光伏玻璃生产线在安徽桐城点火投产，项目创造了多项世界第一，其中一窑八线两翼分流技术属世界首创，标志着我国光伏玻璃生产技术取得新突破。
688556.SH,高测股份,860079.0112,223331.2581,241,172692086.1,高测股份 技术服务、高测股份超细金刚石线、高测股份单晶截断机、高测股份多晶截断机、高测股份硅晶切片机、高测股份轮胎断面切割机、高测股份轮胎断面切割丝、高测股份轮胎高速耐久试验机、高测股份轮胎滚动阻力试验机、高测股份轮胎强度脱圈试验机、高测股份轮胎试验轮辋、高测股份轮胎水压爆破试验机,机床机械,公司产品主要应用于光伏行业硅片制造环节。基于自主研发的核心技术，公司正在持续研发新品，推进金刚线切割技术在光伏硅材料、半导体硅材料、蓝宝石材料、磁性材料等更多高硬脆材料加工领域的产业化应用。助力客户降低生产成本、提高生产效率、提升产品质量。公司依托持续的研发投入和技术创新，产品类型不断丰富、产品性能不断提升，产品质量及技术性能已居于行业先进水平。目前，公司在产品质量、专业技术及服务响应方面得到客户广泛认可，并已与隆基股份、中环股份、保利协鑫、晶科能源、晶澳集团、天合光能、阳光能源、环太集团、东方希望等光伏行业领先企业建立了长期稳定的合作关系。
603938.SH,三孚股份,843814.3517,271863.1227,241,335655634.6,高纯四氯化硅、固钾、硫酸钾、三氯氢硅、液钾,有机化工原料,"公司是一家资源综合利用，经济循环发展的高科技化工企业。公司主要产品包括三氯氢硅、四氯化硅、光纤四氯化硅、氢氧化钾、硫酸钾、特种气体等，产品广泛应用于光伏、光纤、电子芯片等领域。公司项目建设立足于延伸产业链条，打造三孚特色产业体系。本着绿色环保的发展理念，公司三氯氢硅、四氯化硅、氢氧化钾、硫酸钾“两硅两钾”生产系统实现协调联动生产,资源循环利用，产品互相支撑的循环产业链条初步形成，走出了一条化工行业绿色循环发展新路。公司产品均通过ISO9001:2015质量管理体系、ISO14001:2015环境质量体系认证和OHSAS18001职业健康及安全管理体系认证。公司目前已与江苏中能、洛阳中硅、长飞光纤、浙江富通、辛集化工、金能科技等客户建立稳定的合作关系，产品销往国内多个省市，并出口到美洲、欧洲、中东、日本、韩国等多个国家，具有较为明显的客户资源和品牌优势。"
002665.SZ,首航高科,786223.9043,478372.2873,241,-222076878.7,间接空冷系统、直接空冷1000MW、直接空冷200MW、直接空冷300MW、直接空冷50MW、直接空冷600MW,电站空冷设备,公司是专业从事空冷技术研发和冷却设备制造的企业。主营业务为空冷系统的研发、设计、生产和销售，主导产品是电站空冷系统成套设备，公司客户为华润电力、大唐集团、国电集团、神华集团等国内知名企业。公司生产的“直接空冷系统”通过“电能(北京)产品认证中心”进行审核及产品认证，荣获北京市科委等部门联合认定颁发的“北京市自主创新产品”称号。公司是北京市高新技术企业、中关村园区高新技术企业，承担了国家科技部“1000MW超临界机组火电厂直接空气冷凝汽器”火炬计划项目。
003026.SZ,中晶科技,747232.6178,178336.677,241,131336444.2,半导体硅棒、半导体硅片、中晶股份单晶硅、中晶股份单晶硅与多晶硅,半导体材料、化学矿,公司是一家专业从事硅材料研发、生产和销售的电子信息产业国家级高新技术企业。发行人是国家高新技术企业、全国半导体设备和材料标准化技术委员会成员单位，是中国半导体行业协会、中国电子材料行业协会会员单位，在半导体硅材料制造领域拥有多项核心技术和专利。发行人核心管理团队拥有二十多年的半导体行业从业经验，长期致力于半导体硅材料的研发与生产，在研发、生产工艺、质量控制等方面拥有完善的技术储备和强大的技术创新能力。经过近十年的发展，目前发行人在分立器件用半导体硅材料领域尤其是硅研磨片细分领域已具有领先的市场地位。
002121.SZ,科陆电子,745984.9388,135734.1303,224,-665224737.3,科陆电测电能标准仪器仪表、科陆电测电能仪器仪表检定装置、科陆电力UPS电源、科陆电力软件、科陆电能表、科陆电能量计量计费系统、科陆高频开关直流电源、科陆交流程控功率源、科陆用电管理系统、科陆直流标准功率源,低压电器类、电气仪器仪表、电子元器件、行业专用软件、继电保护及调度自动化、施工及检测设备,公司是一家国内领先的综合能源服务商，从智慧能源的发、输、配、用、储到能效管理云平台、新能源汽车及充电站运营管理云平台等都能提供完整解决方案。公司已基本形成了围绕以智慧能源为核心的产品链、商业运营生态圈和金融服务体系。公司的产品链主要包含智能配电一二次设备、智能用电仪器仪表设备、新能源接入设备、储能系统设备、新能源汽车充电设备、芯片设计、智能安防和智能交通监控设备、围绕新能源产品制造的工业自动化以及围绕能源服务的数据采集和软件系统。公司的商业运营生态圈主要包括新能源电动汽车生态圈、新能源并网发电运营等综合能源服务。公司的金融服务体系主要包含围绕智慧能源的保险和融资服务，现正快速发展中。
301046.SZ,能辉科技,741475.6558,228471.5228,166,104002935.8,电站运营业务、光伏电站系统集成业务、垃圾热解气化系统集成业务、新能源及电力工程设计业务,系统集成服务,公司是一家以光伏电站设计、系统集成及投资运营一站式服务为主体，并开展垃圾热解气化、储能等新兴技术研发和应用业务的新能源技术服务商。公司凭借专业高效的发电设计及系统集成方案，承接了贵州省第一个光伏电站项目——威宁县平箐光伏电站项目、贵州省第一个农光互补光伏电站项目——威宁县么站60MWp农业光伏电站项目，同时积累了国家电力投资集团有限公司、中国电力建设集团有限公司、广州发展集团股份有限公司、中国能源建设集团有限公司、中国广核集团有限公司、国家能源投资集团有限责任公司、北京控股集团有限公司相关下属企业等优质客户群体。
300842.SZ,帝科股份,695486.1472,250855.8264,231,93935699.23,DECA200 固晶导电胶、DECA400 固晶导电胶、DK81A分布印刷专用主栅浆料、DK91A高效多晶金刚线（含黑硅）正银、DK91B高效单晶PERC正银、DK91M先进无网结网版印刷正银、DK92A多晶黑硅PERC专用导电银浆、DK92B单晶PERC专用导电银浆、DK92K双面氧化铝钝化PERC专用导电银浆、DK93A多晶黑硅PERC LDSE导电银浆、DK93B单晶PERC LDSE导电银浆、DK93K双面氧化铝单晶PERC LDSE导电银浆、DK93T TOPCon专用导电银浆,半导体材料,公司是一家从事新型电子浆料的国内正银领域的领先企业，主要产品是晶硅太阳能电池正面银浆，并已积极研发和推广太阳能叠瓦组件导电胶、半导体及显示照明领域的封装和装联材料等多类别产品。公司正面银浆产品应用于太阳能电池的生产，在常规单/多晶电池、金刚线黑硅电池、PERC单/多晶电池、N-PERT电池及高目数细线径网版和无网结网版印刷等应用上具有多系列产品，经过多年发展，以公司为代表的国内正银企业打破了国内正银市场主要依赖杜邦、贺利氏、三星SDI等国际巨头的局面。公司培养了由国内外专家组成的研发团队，能根据市场技术变化或客户产品需求开展同步、快速的研发，及时把握市场技术动态、满足客户需求，为客户提供太阳能电池金属化解决方案，具备前瞻性和快速反应能力，公司正面银浆在常规单/多晶电池、金刚线黑硅电池、PERC单/多晶电池、N-PERT电池及高目数细线径网版和无网结网版印刷等各个应用上的技术水平及产品质量得到客户广泛认可，DK91、DK92系列正面银浆已经成为太阳能正银市场的知名产品，曾荣获国家知识产权局颁发的“中国专利优秀奖”。
